entry_dt,exit_dt,direction,pnl,hit_type,candles_held,mfe,mae,atr,tp,sl,be_triggered,book_imbalance
2026-04-24 14:15:00,2026-04-24 14:25:00,SELL,-200,SL,2,0.0,220.0,160.71428571428572,562,200,False,0.0
2026-04-24 14:25:00,2026-04-24 14:40:00,SELL,-200,SL,3,40.0,225.0,147.5,516,200,False,0.0
2026-04-24 15:20:00,2026-04-24 15:30:00,SELL,-200,SL,2,10.0,345.0,153.92857142857142,539,200,False,0.0
2026-04-24 16:25:00,2026-04-24 16:40:00,SELL,-200,SL,3,0.0,235.0,147.5,516,200,False,0.0
2026-04-27 14:05:00,2026-04-27 14:20:00,SELL,5,SL,3,265.0,25.0,156.42857142857142,548,200,True,0.0
2026-04-27 14:15:00,2026-04-27 14:25:00,SELL,-200,SL,2,15.0,345.0,153.92857142857142,539,200,False,0.0
2026-04-27 14:25:00,2026-04-27 14:30:00,SELL,-200,SL,1,0.0,430.0,160.35714285714286,561,200,False,0.0
2026-04-27 14:50:00,2026-04-27 15:00:00,SELL,-200,SL,2,0.0,210.0,167.14285714285714,585,200,False,0.0
2026-04-27 15:45:00,2026-04-27 16:30:00,SELL,460,TP,9,495.0,130.0,131.42857142857142,460,200,True,0.0
2026-04-27 15:55:00,2026-04-27 17:00:00,SELL,510,TP,13,510.0,80.0,143.92857142857142,504,200,True,0.0
2026-04-27 16:05:00,2026-04-27 17:10:00,SELL,505,TP,13,505.0,95.0,143.92857142857142,504,200,True,0.0
2026-04-27 16:15:00,2026-04-27 16:30:00,SELL,15,SL,3,295.0,125.0,141.07142857142858,494,200,True,0.0
2026-04-27 16:25:00,2026-04-27 17:50:00,SELL,540,TP,17,580.0,0.0,148.57142857142858,520,200,True,0.0
2026-04-27 16:35:00,2026-04-27 17:10:00,SELL,15,SL,7,210.0,135.0,163.21428571428572,571,200,True,0.0
2026-04-27 16:45:00,2026-04-28 09:00:00,SELL,1065,TP,20,1440.0,30.0,164.28571428571428,575,200,True,0.0
2026-04-27 16:55:00,2026-04-27 17:10:00,SELL,10,SL,3,200.0,5.0,156.78571428571428,549,200,True,0.0
2026-04-27 17:05:00,2026-04-27 17:50:00,SELL,165,TP,9,190.0,80.0,143.92857142857142,504,200,False,0.0
2026-04-27 17:15:00,2026-04-28 09:00:00,SELL,935,TP,14,1310.0,50.0,145.71428571428572,510,200,True,0.0
2026-04-27 17:25:00,2026-04-28 09:00:00,SELL,910,TP,12,1285.0,75.0,137.85714285714286,482,200,True,0.0
2026-04-27 17:35:00,2026-04-28 09:00:00,SELL,940,TP,10,1315.0,0.0,126.78571428571429,444,200,True,0.0
2026-04-27 17:45:00,2026-04-28 09:00:00,SELL,865,TP,8,1240.0,40.0,109.64285714285714,384,200,True,0.0
2026-04-27 17:55:00,2026-04-28 09:00:00,SELL,825,TP,6,1200.0,30.0,103.21428571428571,361,200,True,0.0
2026-04-27 18:05:00,2026-04-28 09:00:00,SELL,830,TP,4,1205.0,5.0,93.57142857142857,328,200,True,0.0
2026-04-27 18:15:00,2026-04-28 09:00:00,SELL,790,TP,2,1165.0,0.0,85.35714285714286,299,200,True,0.0
2026-04-28 09:00:00,2026-04-28 09:05:00,SELL,450,TP,1,775.0,0.0,86.78571428571429,304,200,True,0.0
2026-04-28 15:15:00,2026-04-28 15:20:00,SELL,-200,SL,1,0.0,340.0,158.21428571428572,554,200,False,0.0
2026-04-28 15:55:00,2026-04-28 16:05:00,SELL,15,SL,2,240.0,0.0,142.85714285714286,500,200,True,0.0
2026-04-28 16:05:00,2026-04-28 16:45:00,SELL,-200,SL,8,95.0,235.0,142.14285714285714,498,200,False,0.0
2026-04-28 16:15:00,2026-04-28 16:35:00,SELL,-200,SL,4,0.0,230.0,135.35714285714286,474,200,False,0.0
2026-04-28 16:25:00,2026-04-28 16:45:00,SELL,-200,SL,4,70.0,200.0,130.0,455,200,False,0.0
2026-04-28 16:35:00,2026-04-28 16:45:00,SELL,-200,SL,2,0.0,235.0,114.28571428571429,400,200,False,0.0
2026-04-28 17:05:00,2026-04-28 18:20:00,SELL,125,TP,15,190.0,125.0,117.85714285714286,412,200,False,0.0
2026-04-28 17:25:00,2026-04-28 18:15:00,SELL,110,TP,10,110.0,120.0,104.28571428571429,365,200,False,0.0
2026-04-28 17:35:00,2026-04-28 18:20:00,SELL,120,TP,9,205.0,95.0,99.28571428571429,348,200,True,0.0
2026-04-28 17:45:00,2026-04-28 18:20:00,SELL,-40,SL,7,205.0,95.0,96.07142857142857,336,200,True,0.0
2026-04-28 18:15:00,2026-04-29 09:00:00,SELL,290,TP,2,805.0,100.0,76.78571428571429,269,200,True,0.0
2026-04-29 13:35:00,2026-04-29 14:35:00,SELL,210,TP,12,335.0,115.0,197.85714285714286,692,200,True,0.0
2026-04-29 14:05:00,2026-04-29 14:45:00,SELL,170,TP,8,335.0,105.0,150.35714285714286,526,200,True,0.0
2026-04-29 14:15:00,2026-04-29 14:45:00,SELL,15,SL,6,340.0,100.0,135.71428571428572,475,200,True,0.0
2026-04-29 14:25:00,2026-04-29 14:45:00,SELL,25,SL,4,310.0,110.0,135.0,472,200,True,0.0
2026-04-29 14:35:00,2026-04-29 14:45:00,SELL,10,SL,2,235.0,85.0,136.07142857142858,476,200,True,0.0
2026-04-29 14:45:00,2026-04-29 15:00:00,SELL,-110,SL,3,295.0,170.0,145.71428571428572,510,200,True,0.0
2026-04-29 14:55:00,2026-04-29 15:00:00,SELL,-15,SL,1,390.0,40.0,147.85714285714286,518,200,True,0.0
2026-04-29 15:15:00,2026-04-29 15:20:00,SELL,-200,SL,1,0.0,235.0,184.64285714285714,646,200,False,0.0
2026-04-29 15:25:00,2026-04-29 15:35:00,SELL,15,SL,2,370.0,55.0,198.92857142857142,696,200,True,0.0
2026-04-29 16:50:00,2026-04-29 17:00:00,SELL,-200,SL,2,25.0,205.0,196.07142857142858,686,200,False,0.0
2026-04-29 17:00:00,2026-04-29 18:00:00,SELL,655,TP,12,655.0,180.0,185.35714285714286,649,200,True,0.0
2026-04-29 17:10:00,2026-04-29 18:05:00,SELL,660,TP,11,665.0,0.0,185.0,648,200,True,0.0
2026-04-29 17:20:00,2026-04-29 18:30:00,SELL,0,SL,13,645.0,35.0,195.71428571428572,685,200,True,0.0
2026-04-29 17:30:00,2026-04-29 18:30:00,SELL,0,SL,11,635.0,0.0,184.64285714285714,646,200,True,0.0
2026-04-29 17:40:00,2026-04-29 18:30:00,SELL,0,SL,9,395.0,100.0,194.64285714285714,681,200,True,0.0
2026-04-29 17:50:00,2026-04-29 18:30:00,SELL,0,SL,7,420.0,35.0,169.64285714285714,594,200,True,0.0
2026-04-29 18:00:00,2026-04-29 18:30:00,SELL,0,SL,5,390.0,0.0,158.21428571428572,554,200,True,0.0
2026-04-29 18:10:00,2026-04-29 18:20:00,SELL,10,SL,2,200.0,15.0,161.07142857142858,564,200,True,0.0
2026-04-29 18:20:00,2026-04-29 18:30:00,SELL,0,SL,1,145.0,0.0,148.21428571428572,519,200,False,0.0
